cod_ibge,uf,qnt_produzida
2900504,BA,8.5
2919504,BA,22.95
2923605,BA,56.949999999999996
2905206,BA,15.299999999999999
2906600,BA,14.45
2911709,BA,367.2
2912004,BA,5.1
2913408,BA,7.6499999999999995
2917334,BA,8.5
2918753,BA,68.0
2919405,BA,3.4
2921807,BA,11.049999999999999
2923407,BA,357.0
2924504,BA,22.099999999999998
2926400,BA,4.25
2930006,BA,606.9
2932606,BA,242.25
2904605,BA,170.0
2906899,BA,218.45
2917201,BA,127.5
2931004,BA,340.0
2931806,BA,4.25
2901205,BA,1725.5
2903508,BA,11.9
2903706,BA,11.049999999999999
2910008,BA,7.6499999999999995
2920007,BA,8.5
2925402,BA,14.45
2905404,BA,123.25
2905800,BA,1277.55
2913457,BA,444.55
2917300,BA,3955.9
2920700,BA,1944.8
2922607,BA,112.2
2924678,BA,25.5
2925758,BA,55.25
2931202,BA,29.75
2932903,BA,3204.5
2902401,BA,20.4
2903409,BA,2144.5499999999997
2904704,BA,11.9
2906303,BA,6388.599999999999
2911204,BA,43.35
2911501,BA,2.55
2912707,BA,49.3
2912905,BA,24.65
2913606,BA,3752.75
2913903,BA,14.45
2914901,BA,1632.0
2915205,BA,15.299999999999999
2915700,BA,21.25
2916203,BA,17.0
2920908,BA,4.25
2922755,BA,12.75
2928059,BA,578.0
2931608,BA,62.9
2932309,BA,11.9
2932507,BA,4368.15
2932705,BA,277.95
2933505,BA,134.29999999999998
2900801,BA,433.5
2906907,BA,2017.05
2910727,BA,1144.1
2912806,BA,2318.7999999999997
2914653,BA,348.5
2915601,BA,305.15
2916005,BA,81.6
2918456,BA,170.0
2918902,BA,10.2
2921104,BA,47.6
2922003,BA,3594.65
2923001,BA,641.75
2925303,BA,16467.05
2925501,BA,1983.05
2927705,BA,5747.7
2931350,BA,130.04999999999998
2933257,BA,46.75
2300200,CE,33894.6
2302057,CE,383.34999999999997
2302305,CE,7170.599999999999
2302602,CE,14535.85
2304251,CE,1540.2
2304707,CE,61.199999999999996
2306553,CE,29014.75
2307254,CE,249.9
2307809,CE,1621.8
2303402,CE,232.04999999999998
2304236,CE,234.6
2305001,CE,918.85
2305308,CE,441.15
2312304,CE,646.0
2313401,CE,1394.85
2313609,CE,175.95
2314102,CE,489.59999999999997
2304509,CE,371.45
2308807,CE,9.35
2313906,CE,64.6
2300507,CE,59.5
2308203,CE,25.5
2303105,CE,154.7
2304350,CE,14.45
2304905,CE,23.8
2306108,CE,14.45
2308005,CE,34.0
2312007,CE,45.9
2312809,CE,15.299999999999999
2312908,CE,437.75
2305803,CE,894.1999999999999
2305902,CE,326.4
2310951,CE,78.2
2311009,CE,28.05
2311702,CE,81.6
2313955,CE,175.1
2303659,CE,5.95
2305209,CE,32.3
2312205,CE,58.65
2300754,CE,16441.55
2306405,CE,8234.8
2313500,CE,36987.75
2310209,CE,6759.2
2310258,CE,87923.15
2312403,CE,1311.55
2306306,CE,5.95
2313559,CE,101.14999999999999
2313757,CE,214.2
2313807,CE,10.2
2300903,CE,733.55
2310704,CE,1765.45
2312601,CE,3043.0
2313351,CE,28.9
2302800,CE,177.65
2303006,CE,21.25
2306603,CE,20.4
2310407,CE,17.849999999999998
2300150,CE,24.65
2301208,CE,163.2
2311603,CE,37.4
2301950,CE,31.45
2303956,CE,51.85
2309458,CE,15.299999999999999
2302206,CE,17183.6
2303501,CE,11618.65
2310852,CE,267.75
2301000,CE,9936.5
2303709,CE,897.6
2304285,CE,149.6
2304400,CE,26.349999999999998
2304954,CE,476.0
2306256,CE,229.5
2307650,CE,34.85
2307700,CE,66.3
2309706,CE,77.35
2305233,CE,1271.6
2309607,CE,13.6
2301257,CE,12.75
2304103,CE,12.75
2308609,CE,5.1
2309300,CE,25.5
2309409,CE,10.2
2311264,CE,5.1
2313203,CE,6.8
2301851,CE,11.9
2302404,CE,25.5
2303931,CE,11.9
2305266,CE,6.8
2307635,CE,2.55
2311306,CE,74.8
2311405,CE,56.1
2301505,CE,5.95
2310308,CE,24.65
2311900,CE,5.95
2313302,CE,51.0
2300309,CE,136.0
2304269,CE,74.8
2308351,CE,65.45
2310506,CE,27.2
2310902,CE,16.15
2312700,CE,16.15
2313005,CE,14.45
2301109,CE,3434.85
2304459,CE,1780.75
2305357,CE,6413.25
2306207,CE,402.05
2300705,CE,69.7
2305332,CE,21.25
2307007,CE,975.8
2307601,CE,1675.35
2308708,CE,114.75
2311504,CE,1354.05
2311801,CE,5338.0
2312502,CE,23.8
2313104,CE,53.55
2306702,CE,30.599999999999998
2306801,CE,12.75
2306900,CE,743.75
2310803,CE,17.0
2305407,CE,229.5
2305506,CE,163.2
2309508,CE,8.5
2311355,CE,8.5
2303303,CE,68.0
2307403,CE,18.7
2313252,CE,26.349999999999998
2305704,CE,38.25
2307502,CE,158.95
2313708,CE,14.45
2302701,CE,7.6499999999999995
2311207,CE,5.95
2300606,CE,14.45
2303204,CE,81.6
2304806,CE,38.25
2301703,CE,20.4
2302008,CE,17.0
2308104,CE,390.15
2301901,CE,209.1
2304202,CE,190.4
2307106,CE,34.85
2307304,CE,226.1
2308401,CE,195.5
2311108,CE,81.6
2312106,CE,22.95
2300101,CE,79.89999999999999
2302503,CE,181.9
2307205,CE,16.15
2308302,CE,137.7
2310605,CE,15.299999999999999
3200169,ES,42.5
3200904,ES,1079.5
3202108,ES,170.0
3203304,ES,51.0
3200136,ES,382.5
3201001,ES,4896.0
3203908,ES,1241.0
3204708,ES,2847.5
3205150,ES,2264.4
3205176,ES,5703.5
3200359,ES,25.5
3200805,ES,65.45
3201506,ES,1683.0
3202256,ES,956.25
3203353,ES,255.0
3204005,ES,191.25
3204658,ES,3029.4
3203502,ES,318.75
3204104,ES,2720.0
3204252,ES,22.95
3201605,ES,2975.0
3203056,ES,7518.25
3204054,ES,748.0
3204906,ES,47812.5
3200607,ES,1065.05
3202207,ES,119.85
3202504,ES,377.4
3203130,ES,68.0
3203205,ES,23545.0
3204351,ES,4093.6
3205010,ES,2201.5
3201902,ES,42.5
3202702,ES,42.5
3202900,ES,38.25
3204500,ES,68.0
3204955,ES,35.699999999999996
3201308,ES,132.6
3205002,ES,468.34999999999997
3205101,ES,127.5
3205200,ES,370.59999999999997
3200300,ES,42.5
3200409,ES,255.0
3202405,ES,416.5
3202603,ES,51.0
3204203,ES,85.0
3204401,ES,127.5
3200201,ES,41.65
3200706,ES,27.2
3201100,ES,17.0
3201209,ES,340.0
3203403,ES,264.34999999999997
3203809,ES,34.0
3202801,ES,229.5
3203320,ES,280.5
3204302,ES,612.0
5206404,GO,68.0
5204706,GO,127.5
5214606,GO,25.5
5219704,GO,59.5
5221601,GO,127.5
5203302,GO,85.0
5208707,GO,204.0
5220454,GO,14.45
5209408,GO,5.1
5208004,GO,589.9
5204508,GO,472.59999999999997
5209101,GO,38.25
5211503,GO,130.9
5216007,GO,8.5
5217708,GO,289.0
5206602,GO,84.14999999999999
