cod_ibge,qnt_produzida,uf
4319158,133747.2,RS
4319208,31590.000000000004,RS
4320321,19051.2,RS
4322343,6220.8,RS
4323754,13737.6,RS
4300208,68428.8,RS
4300455,15552.000000000002,RS
4301503,36288.0,RS
4302584,34992.0,RS
4305405,54432.0,RS
4305702,61236.00000000001,RS
4305871,17820.0,RS
4305900,36288.0,RS
4310207,93312.0,RS
4310413,18144.0,RS
4313334,58320.00000000001,RS
4313904,31449.600000000002,RS
4314308,77760.0,RS
4317806,87480.0,RS
4319737,15552.000000000002,RS
4300471,61236.00000000001,RS
4301958,7776.000000000001,RS
4302154,36288.0,RS
4304705,32659.2,RS
4305157,6143.04,RS
4305306,155520.0,RS
4305850,14742.000000000002,RS
4310850,9720.0,RS
4311429,6220.8,RS
4312955,8424.0,RS
4313490,11016.0,RS
4313706,233280.00000000003,RS
4314456,4665.6,RS
4316428,13996.800000000001,RS
4317756,19440.0,RS
4318457,7257.6,RS
4319364,22680.0,RS
4320107,69984.0,RS
4300059,13478.400000000001,RS
4303558,4860.0,RS
4304903,16524.0,RS
4304952,7257.6,RS
4305371,12636.0,RS
4305504,19440.0,RS
4305975,20088.0,RS
4306304,1140.48,RS
4307054,2332.8,RS
4308854,3110.4,RS
4309902,3162.2400000000002,RS
4311809,16977.600000000002,RS
4312138,2838.2400000000002,RS
4312625,3888.0000000000005,RS
4312674,6428.160000000001,RS
4314100,14688.000000000002,RS
4314779,14968.800000000001,RS
4316105,55080.0,RS
4316733,24494.4,RS
4317558,2879.28,RS
4318051,1944.0000000000002,RS
4320503,49107.600000000006,RS
4320909,25272.0,RS
4322558,410.40000000000003,RS
4323358,7776.000000000001,RS
4323408,8899.2,RS
4300554,10692.0,RS
4302220,37065.600000000006,RS
4302238,21228.480000000003,RS
4304101,11664.0,RS
4306106,174960.0,RS
4307500,135432.0,RS
4308458,45360.0,RS
4310009,106920.0,RS
4310876,32076.000000000004,RS
4311155,163296.0,RS
4315354,9720.0,RS
4316436,31104.000000000004,RS
4316451,21384.0,RS
4316709,116640.00000000001,RS
4305603,56376.00000000001,RS
4311270,14774.400000000001,RS
4312658,60808.32000000001,RS
4320305,28512.000000000004,RS
4321006,23328.0,RS
4321469,7776.000000000001,RS
4323200,18837.36,RS
4302006,4276.8,RS
4309951,5229.360000000001,RS
4311254,7128.000000000001,RS
4312427,10692.0,RS
4320800,77760.0,RS
4322152,6402.240000000001,RS
4300661,6739.200000000001,RS
4300703,641.5200000000001,RS
4301404,1181.52,RS
4306452,1782.0000000000002,RS
4309258,777.6,RS
4309407,8553.6,RS
4310306,129.60000000000002,RS
4310579,1458.0,RS
4312351,2916.0,RS
4312757,5832.0,RS
4312807,881.2800000000001,RS
4312906,1684.8000000000002,RS
4313300,1702.0800000000002,RS
4314001,1296.0,RS
4315172,745.2,RS
4315206,730.08,RS
4318440,622.08,RS
4319711,1890.0000000000002,RS
4320404,3240.0,RS
4322350,3101.76,RS
4323606,1244.16,RS
4302303,10022.400000000001,RS
4303608,170.64000000000001,RS
4303673,13340.160000000002,RS
4304622,28512.000000000004,RS
4307401,60480.00000000001,RS
4310439,2741.04,RS
4311304,54691.200000000004,RS
4312377,2332.8,RS
4312617,129600.00000000001,RS
4314464,4104.0,RS
4318200,97.2,RS
4322509,77112.0,RS
4300802,162.0,RS
4302105,8.64,RS
4305959,840.24,RS
4307864,3706.5600000000004,RS
4313359,71.28,RS
4319000,25.92,RS
4322806,498.96000000000004,RS
4323309,1101.6000000000001,RS
4304655,95865.12000000001,RS
4310553,30326.4,RS
4311130,40824.0,RS
4311205,58320.00000000001,RS
4314472,10108.800000000001,RS
4315321,20995.2,RS
4317400,43524.0,RS
4322202,121305.6,RS
4322376,10281.6,RS
4302907,8748.0,RS
4306379,1600.5600000000002,RS
4310538,689.0400000000001,RS
4316907,6683.040000000001,RS
4319125,29484.000000000004,RS
4319406,3240.0,RS
4319604,22161.600000000002,RS
4323457,12960.0,RS
4300109,518.4000000000001,RS
4308003,907.2,RS
4310751,1620.0,RS
4313102,11664.0,RS
4315503,3888.0000000000005,RS
4301206,18662.4,RS
4304200,4380.4800000000005,RS
4307815,19440.0,RS
4309159,972.0000000000001,RS
4309571,69.12,RS
4309753,622.08,RS
4311239,1276.5600000000002,RS
4312153,453.6,RS
4314068,4536.0,RS
4316808,2268.0,RS
4320263,6264.0,RS
4320677,810.0,RS
4320701,1425.6000000000001,RS
4322533,116.64000000000001,RS
4322608,4989.6,RS
4322707,103.68,RS
4301008,1814.4,RS
4302402,287.28000000000003,RS
4302451,453.6,RS
4305587,486.00000000000006,RS
4306205,4406.400000000001,RS
4306759,1166.4,RS
4307807,2226.96,RS
4308078,1296.0,RS
4308433,116.64000000000001,RS
4311403,1049.76,RS
4312054,103.68,RS
4312609,540.0,RS
4314159,326.16,RS
4315156,25.92,RS
4315800,2682.7200000000003,RS
4316758,2160.0,RS
4321451,2160.0,RS
4321626,157.68,RS
4322855,1296.0,RS
4323770,218.16000000000003,RS
4303004,33415.200000000004,RS
4313391,1101.6000000000001,RS
4313953,13608.0,RS
4314027,28.080000000000002,RS
4314076,321.84000000000003,RS
4315701,28248.480000000003,RS
4301107,1944.0000000000002,RS
4301750,1380.24,RS
4302709,2419.2000000000003,RS
4308805,8640.0,RS
4312252,3780.0000000000005,RS
4318408,1818.72,RS
4322525,3456.0,RS
4320552,108.0,RS
4320354,28.080000000000002,RS
4300406,51840.0,RS
4308656,23328.0,RS
4310603,77760.0,RS
4311718,140209.92,RS
4311759,97200.0,RS
4318002,116640.00000000001,RS
4318101,33501.600000000006,RS
4316402,10800.0,RS
4316972,27000.0,RS
4318309,31320.000000000004,RS
4300034,4536.0,RS
4301602,6804.0,RS
4309654,9331.2,RS
4311502,20736.0,RS
4302808,13500.0,RS
4304358,7776.000000000001,RS
4306908,46656.0,RS
4314175,10707.12,RS
4314506,1296.0,RS
4314605,8164.8,RS
4317004,466.56000000000006,RS
4304507,6998.400000000001,RS
4305124,1296.0,RS
4314209,155.52,RS
4314407,248.4,RS
4318804,1620.0,RS
4301305,12625.2,RS
4307104,3110.4,RS
4311007,15552.000000000002,RS
4200804,583.2,SC
4202081,972.0000000000001,SC
4202099,414.72,SC
4202156,518.4000000000001,SC
4204905,544.32,SC
4205001,9979.2,SC
4206405,8553.6,SC
4206603,1691.2800000000002,SC
4207650,2916.0,SC
4208401,2851.2000000000003,SC
4211009,427.68,SC
4212007,9072.0,SC
4212239,3888.0000000000005,SC
4214151,777.6,SC
4215075,408.24,SC
4215208,725.76,SC
4215554,622.08,SC
4216255,32.400000000000006,SC
4216701,5054.400000000001,SC
4217204,2916.0,SC
4218756,388.8,SC
4200507,3499.2000000000003,SC
4200556,2268.0,SC
4202578,7128.000000000001,SC
4203105,1944.0000000000002,SC
4203501,9331.2,SC
4204103,12117.6,SC
4204202,15120.000000000002,SC
4204350,410.40000000000003,SC
4204400,2592.0,SC
4204707,12830.400000000001,SC
4204756,1542.24,SC
4205357,311.04,SC
4205431,414.72,SC
4206652,6091.200000000001,SC
4207759,6480.0,SC
4207858,432.0,SC
4208955,907.2,SC
4210506,11664.0,SC
4210902,5832.0,SC
4211405,1555.2,SC
4211454,1749.6000000000001,SC
4211652,4147.200000000001,SC
4212106,6415.200000000001,SC
4212908,6480.0,SC
4213153,1587.6000000000001,SC
4214201,5579.280000000001,SC
4215356,432.0,SC
4215687,103.68,SC
4215695,388.8,SC
4215752,103.68,SC
4216008,1555.2,SC
4216909,4147.200000000001,SC
4217154,1140.48,SC
4217303,8553.6,SC
4217550,8553.6,SC
4217758,2643.84,SC
4217956,3499.2000000000003,SC
4218855,5184.0,SC
4200101,15163.2,SC
4202537,648.0,SC
4204459,1062.72,SC
4205175,1166.4,SC
4205308,19440.0,SC
4205605,2592.0,SC
4207684,2116.8,SC
4209177,1749.6000000000001,SC
4209458,3240.0,SC
4210555,324.0,SC
4211850,14256.000000000002,SC
4212270,1296.0,SC
4213401,1944.0000000000002,SC
4216107,12960.0,SC
4219101,3564.0000000000005,SC
4219507,10368.0,SC
4219705,6998.400000000001,SC
4200408,1728.0,SC
4201604,810.0,SC
4203006,771.12,SC
4203154,280.8,SC
4203907,12096.0,SC
4205209,2656.8,SC
4205506,4212.0,SC
4206702,421.20000000000005,SC
4206751,918.0000000000001,SC
4206801,388.8,SC
4207577,648.0,SC
4208609,157.68,SC
4209003,864.0,SC
4209201,388.8,SC
4209706,2624.4,SC
4210035,395.28000000000003,SC
4210050,730.08,SC
4211801,395.28000000000003,SC
4213005,362.88,SC
4214409,2700.0,SC
4215406,453.6,SC
4217907,4773.6,SC
4218509,395.28000000000003,SC
4219309,1574.64,SC
4200754,529.2,SC
4204301,3240.0,SC
4207601,777.6,SC
4207700,1404.0,SC
4207809,2268.0,SC
4208005,1296.0,SC
4209854,97.2,SC
4211876,259.20000000000005,SC
4212601,518.4000000000001,SC
4213104,1382.4,SC
4219606,518.4000000000001,SC
4202131,4406.400000000001,SC
4203808,37800.0,SC
4207908,18792.0,SC
4208104,20563.2,SC
4210100,41580.0,SC
4210308,12441.6,SC
4211108,4406.400000000001,SC
4212205,15120.000000000002,SC
4213609,3888.0000000000005,SC
4218301,9331.2,SC
4203303,324.0,SC
4215000,900.72,SC
4215802,99.36000000000001,SC
4202875,874.8000000000001,SC
4203600,104328.0,SC
4204806,540.0,SC
4205555,259.20000000000005,SC
4211058,442.8,SC
4219853,14515.2,SC
4202602,777.6,SC
4203402,2721.6000000000004,SC
4203253,1166.4,SC
4204558,777.6,SC
4209300,388.8,SC
4211751,622.08,SC
4216800,777.6,SC
4200309,2592.0,SC
4201901,2592.0,SC
4202859,36.72,SC
4213708,216.0,SC
4214003,777.6,SC
4214607,129.60000000000002,SC
4218608,259.20000000000005,SC
4219408,751.6800000000001,SC
4205159,151.20000000000002,SC
4200200,622.08,SC
4201802,1555.2,SC
4204194,864.0,SC
4207403,1749.6000000000001,SC
4208500,4860.0,SC
4212700,1036.8000000000002,SC
4219200,777.6,SC
3525409,447.12,SP
3503604,194.4,SP
3500550,1944.0000000000002,SP
3503109,6998.400000000001,SP
3504503,19116.0,SP
3511409,11145.6,SP
3519253,3218.4,SP
3521804,36158.4,SP
3523503,1166.4,SP
3535804,55728.00000000001,SP
3507506,1360.8000000000002,SP
3536109,5248.8,SP
3538709,103.68,SP
3539301,302.40000000000003,SP
3510807,1944.0000000000002,SP
3549706,259.20000000000005,SP
3519055,907.2,SP
3510005,388.8,SP
3519501,2592.0,SP
3528809,105.84,SP
3535309,1723.68,SP
3506300,1604.88,SP
3538808,6415.200000000001,SP
3543204,632.88,SP
3545407,557.2800000000001,SP
3546405,1425.6000000000001,SP
3551207,356.40000000000003,SP
3553005,1918.0800000000002,SP
3554201,10886.400000000001,SP
3505005,1242.0,SP
3508009,37670.4,SP
3512605,23222.16,SP
3521705,159462.0,SP
3522406,261954.00000000003,SP
3522802,11664.0,SP
3523206,72576.0,SP
3543501,1555.2,SP
3553807,35640.0,SP
3553856,19208.88,SP
3500758,1540.0800000000002,SP
3502200,1944.0000000000002,SP
3509452,1814.4,SP
3518503,1620.0,SP
3522307,19440.0,SP
3511508,324.0,SP
3511607,648.0,SP
3541653,2106.0,SP
3554003,2268.0,SP
3502705,3780.0000000000005,SP
3510203,38232.0,SP
3517604,16200.000000000002,SP
3543006,540.0,SP
3543253,561.6,SP
3519709,1209.6000000000001,SP
3537800,388.8,SP
3537909,20412.0,SP
3550209,18900.0,SP
3502903,699.84,SP
3510302,1728.0,SP
3545308,2665.44,SP
3551108,1296.0,SP
3507605,1477.44,SP
3556354,194.4,SP
3554102,1458.0,SP
2919553,14018.400000000001,BA
2926202,24293.52,BA
5300108,22680.0,DF
5214606,1890.0000000000002,GO
5200605,5184.0,GO
5220009,30386.88,GO
5200175,15552.000000000002,GO
5204003,12528.0,GO
5205497,466.56000000000006,GO
5206206,58618.08,GO
5208004,10800.0,GO
5212501,27648.0,GO
5215603,1518.48,GO
5222005,1188.0,GO
5204805,7689.6,GO
5205109,7560.000000000001,GO
5210109,486.00000000000006,GO
